sample_id,true_pmi_days,ambient_temp_c,humidity_pct,accumulated_degree_days,sample_site,decomposition_stage
SAMP_1814,0.21,20.7,76.7,4.38,soil_interface,Fresh
SAMP_1815,0.86,23.8,65.1,20.41,soil_interface,Fresh
SAMP_1816,30.0,21.7,77.3,651.0,soil_interface,Dry Remains
SAMP_1817,3.5,23.0,64.7,80.54,oral_cavity,Bloat
SAMP_1818,14.66,17.7,46.4,259.54,soil_interface,Active Decay
SAMP_1819,9.8,24.4,68.5,239.1,skin_surface,Active Decay
SAMP_1820,4.81,19.5,64.6,93.83,oral_cavity,Bloat
SAMP_1821,2.3,20.7,65.9,47.67,oral_cavity,Bloat
SAMP_1822,1.29,23.0,83.9,29.76,skin_surface,Fresh
SAMP_1823,9.55,22.4,84.7,213.82,oral_cavity,Active Decay
SAMP_1824,14.9,22.1,62.7,329.3,oral_cavity,Active Decay
SAMP_1825,10.33,19.0,62.8,196.19,skin_surface,Active Decay
SAMP_1826,7.56,20.8,65.8,157.18,skin_surface,Active Decay
SAMP_1827,0.43,22.0,66.0,9.43,soil_interface,Fresh
SAMP_1828,30.0,16.5,87.5,495.0,skin_surface,Advanced Decay
SAMP_1829,16.03,20.1,72.5,322.21,skin_surface,Active Decay
SAMP_1830,3.46,23.6,53.9,81.77,oral_cavity,Bloat
SAMP_1831,30.0,16.9,66.6,507.0,skin_surface,Advanced Decay
SAMP_1832,9.21,26.6,71.4,244.99,skin_surface,Active Decay
SAMP_1833,8.73,27.1,72.0,236.66,soil_interface,Active Decay
SAMP_1834,13.79,17.0,69.3,234.36,oral_cavity,Active Decay
SAMP_1835,16.7,27.4,48.9,457.6,skin_surface,Advanced Decay
SAMP_1836,10.69,21.4,41.7,228.66,skin_surface,Active Decay
SAMP_1837,1.37,23.7,56.9,32.49,soil_interface,Fresh
SAMP_1838,4.13,20.0,61.4,82.58,soil_interface,Bloat
SAMP_1839,26.32,25.7,43.1,676.49,oral_cavity,Dry Remains
SAMP_1840,2.54,23.6,80.7,60.04,skin_surface,Bloat
SAMP_1841,4.65,18.7,57.2,87.04,skin_surface,Bloat
SAMP_1842,5.66,17.3,85.7,97.88,soil_interface,Bloat
SAMP_1843,5.79,16.2,47.7,93.76,skin_surface,Bloat
SAMP_1844,9.49,22.8,42.8,216.41,oral_cavity,Active Decay
SAMP_1845,28.66,24.3,64.1,696.45,oral_cavity,Dry Remains
SAMP_1846,2.75,24.6,49.5,67.74,skin_surface,Bloat
SAMP_1847,1.3,21.5,86.9,27.85,skin_surface,Fresh
SAMP_1848,2.2,17.4,40.5,38.28,oral_cavity,Bloat
SAMP_1849,21.8,19.3,60.6,420.68,oral_cavity,Advanced Decay
SAMP_1850,10.38,26.6,86.3,276.09,skin_surface,Active Decay
SAMP_1851,3.37,20.1,59.2,67.69,soil_interface,Bloat
SAMP_1852,16.93,22.6,44.7,382.51,soil_interface,Advanced Decay
SAMP_1853,19.76,17.7,55.1,349.74,skin_surface,Active Decay
SAMP_1854,18.74,23.3,64.9,436.68,soil_interface,Advanced Decay
SAMP_1855,25.12,20.2,49.3,507.5,oral_cavity,Advanced Decay
SAMP_1856,2.91,26.2,63.3,76.16,skin_surface,Bloat
SAMP_1857,14.07,25.1,81.8,353.07,oral_cavity,Advanced Decay
SAMP_1858,6.17,20.0,83.6,123.44,skin_surface,Bloat
SAMP_1859,18.45,21.5,42.5,396.71,soil_interface,Advanced Decay
SAMP_1860,13.04,19.8,48.0,258.14,soil_interface,Active Decay
SAMP_1861,14.98,16.3,53.8,244.19,skin_surface,Active Decay
SAMP_1862,10.68,18.6,69.7,198.57,skin_surface,Active Decay
SAMP_1863,1.95,22.8,58.0,44.53,soil_interface,Bloat
SAMP_1864,7.88,23.3,82.2,183.49,oral_cavity,Active Decay
SAMP_1865,30.0,22.6,75.8,678.0,skin_surface,Dry Remains
SAMP_1866,27.71,20.8,45.0,576.33,oral_cavity,Advanced Decay
SAMP_1867,0.44,25.7,71.2,11.34,soil_interface,Fresh
SAMP_1868,1.8,22.3,45.7,40.16,oral_cavity,Bloat
SAMP_1869,1.41,24.8,52.8,35.03,oral_cavity,Bloat
SAMP_1870,12.95,14.9,48.9,192.89,skin_surface,Active Decay
SAMP_1871,17.03,12.0,48.7,204.31,oral_cavity,Active Decay
SAMP_1872,2.4,23.1,70.8,55.48,oral_cavity,Bloat
SAMP_1873,7.05,16.3,68.2,114.9,skin_surface,Bloat
SAMP_1874,18.37,21.2,48.8,389.44,soil_interface,Advanced Decay
SAMP_1875,13.2,20.8,89.5,274.51,oral_cavity,Active Decay
SAMP_1876,7.81,28.3,61.1,221.14,soil_interface,Active Decay
SAMP_1877,8.92,23.6,44.9,210.62,soil_interface,Active Decay
SAMP_1878,7.1,22.7,46.0,161.17,skin_surface,Active Decay
SAMP_1879,3.53,25.3,69.2,89.35,skin_surface,Bloat
SAMP_1880,8.32,23.5,89.0,195.63,oral_cavity,Active Decay
SAMP_1881,11.68,20.2,68.6,235.85,oral_cavity,Active Decay
SAMP_1882,20.66,26.3,87.5,543.39,oral_cavity,Advanced Decay
SAMP_1883,10.11,17.6,62.2,178.01,oral_cavity,Active Decay
SAMP_1884,14.32,23.3,61.8,333.61,oral_cavity,Active Decay
SAMP_1885,1.74,15.8,65.0,27.56,oral_cavity,Fresh
SAMP_1886,6.19,22.8,74.9,141.15,skin_surface,Bloat
SAMP_1887,0.1,22.8,58.4,2.28,skin_surface,Fresh
SAMP_1888,2.83,28.7,83.2,81.3,soil_interface,Bloat
SAMP_1889,12.96,15.7,41.5,203.52,oral_cavity,Active Decay
SAMP_1890,30.0,19.6,62.0,588.0,oral_cavity,Advanced Decay
SAMP_1891,1.04,25.3,65.5,26.43,skin_surface,Fresh
SAMP_1892,5.13,23.3,70.4,119.6,oral_cavity,Bloat
SAMP_1893,16.1,22.7,53.8,365.42,skin_surface,Advanced Decay
SAMP_1894,2.28,18.2,61.4,41.53,skin_surface,Bloat
SAMP_1895,8.1,19.6,64.2,158.73,skin_surface,Active Decay
SAMP_1896,13.21,27.0,74.3,356.61,oral_cavity,Advanced Decay
SAMP_1897,9.57,21.8,78.7,208.64,oral_cavity,Active Decay
SAMP_1898,2.08,23.5,76.9,48.95,skin_surface,Bloat
SAMP_1899,4.39,21.5,57.1,94.41,oral_cavity,Bloat
SAMP_1900,15.32,17.3,90.0,264.95,oral_cavity,Active Decay
SAMP_1901,8.08,25.7,82.4,207.64,skin_surface,Active Decay
SAMP_1902,0.1,24.0,53.0,2.4,oral_cavity,Fresh
SAMP_1903,14.31,31.2,49.8,446.55,skin_surface,Advanced Decay
SAMP_1904,0.36,17.9,55.7,6.44,oral_cavity,Fresh
SAMP_1905,13.69,25.3,62.6,346.45,oral_cavity,Active Decay
SAMP_1906,2.26,16.8,82.5,38.01,oral_cavity,Bloat
SAMP_1907,30.0,22.6,78.9,678.0,oral_cavity,Dry Remains
SAMP_1908,4.59,25.9,82.6,118.82,oral_cavity,Bloat
SAMP_1909,3.96,13.7,53.6,54.24,oral_cavity,Bloat
SAMP_1910,1.61,21.2,69.7,34.18,oral_cavity,Fresh
SAMP_1911,3.65,19.7,54.2,71.85,oral_cavity,Bloat
SAMP_1912,20.93,19.2,45.5,401.81,soil_interface,Advanced Decay
SAMP_1913,30.0,23.5,74.2,705.0,soil_interface,Dry Remains
SAMP_1914,4.59,26.5,47.1,121.73,oral_cavity,Bloat
SAMP_1915,5.95,21.5,73.4,127.99,oral_cavity,Bloat
SAMP_1916,12.8,22.8,72.4,291.93,skin_surface,Active Decay
SAMP_1917,21.73,22.5,80.5,488.99,soil_interface,Advanced Decay
SAMP_1918,8.99,22.0,47.0,197.79,soil_interface,Active Decay
SAMP_1919,4.97,17.6,79.2,87.44,oral_cavity,Bloat
SAMP_1920,5.32,26.4,90.0,140.47,skin_surface,Bloat
SAMP_1921,11.89,23.2,82.6,275.96,skin_surface,Active Decay
SAMP_1922,0.1,23.6,77.6,2.36,soil_interface,Fresh
SAMP_1923,9.67,18.8,73.1,181.7,oral_cavity,Active Decay
SAMP_1924,4.39,20.2,61.1,88.73,skin_surface,Bloat
SAMP_1925,15.81,21.3,76.5,336.72,oral_cavity,Active Decay
SAMP_1926,0.98,15.9,76.2,15.52,oral_cavity,Fresh
SAMP_1927,8.87,15.2,71.6,134.86,skin_surface,Bloat
SAMP_1928,6.56,19.6,79.8,128.54,oral_cavity,Bloat
SAMP_1929,10.28,24.1,62.4,247.78,skin_surface,Active Decay
SAMP_1930,0.67,19.4,46.1,13.01,skin_surface,Fresh
SAMP_1931,8.67,17.9,68.0,155.28,soil_interface,Active Decay
SAMP_1932,8.24,18.7,53.3,154.16,oral_cavity,Active Decay
SAMP_1933,8.22,20.2,59.2,166.14,oral_cavity,Active Decay
SAMP_1934,9.25,20.6,40.9,190.56,oral_cavity,Active Decay
SAMP_1935,11.28,30.7,59.1,346.44,skin_surface,Active Decay
SAMP_1936,16.35,26.2,80.4,428.29,skin_surface,Advanced Decay
SAMP_1937,3.14,26.1,67.1,82.08,oral_cavity,Bloat
SAMP_1938,17.43,26.7,40.5,465.45,skin_surface,Advanced Decay
SAMP_1939,6.9,18.0,63.5,124.14,skin_surface,Bloat
SAMP_1940,0.8,17.1,54.6,13.71,oral_cavity,Fresh
SAMP_1941,0.6,17.6,63.9,10.62,skin_surface,Fresh
SAMP_1942,4.07,27.3,60.2,111.06,skin_surface,Bloat
SAMP_1943,15.37,19.8,86.6,304.25,soil_interface,Active Decay
SAMP_1944,12.3,17.0,42.1,209.08,skin_surface,Active Decay
SAMP_1945,15.54,20.3,74.2,315.48,oral_cavity,Active Decay
SAMP_1946,7.28,21.0,82.6,152.94,skin_surface,Active Decay
SAMP_1947,5.8,23.1,88.0,134.02,skin_surface,Bloat
SAMP_1948,1.6,23.0,48.9,36.69,oral_cavity,Bloat
SAMP_1949,3.98,18.7,66.6,74.39,skin_surface,Bloat
SAMP_1950,5.69,24.7,42.2,140.59,oral_cavity,Bloat
SAMP_1951,0.93,19.4,65.0,18.0,skin_surface,Fresh
SAMP_1952,2.49,21.4,46.3,53.34,soil_interface,Bloat
SAMP_1953,9.12,24.7,81.9,225.23,skin_surface,Active Decay
SAMP_1954,13.31,19.4,45.7,258.12,skin_surface,Active Decay
SAMP_1955,30.0,19.7,65.7,591.0,oral_cavity,Advanced Decay
SAMP_1956,27.05,24.4,66.1,659.96,oral_cavity,Dry Remains
SAMP_1957,10.29,18.6,88.6,191.36,skin_surface,Active Decay
SAMP_1958,5.47,20.5,72.7,112.11,skin_surface,Bloat
SAMP_1959,10.11,24.2,54.4,244.68,oral_cavity,Active Decay
SAMP_1960,15.4,30.2,52.0,465.13,soil_interface,Advanced Decay
SAMP_1961,1.26,24.4,46.4,30.73,oral_cavity,Fresh
SAMP_1962,5.27,23.9,77.8,126.07,skin_surface,Bloat
SAMP_1963,18.31,24.1,74.5,441.35,skin_surface,Advanced Decay
SAMP_1964,4.84,17.7,70.5,85.71,skin_surface,Bloat
SAMP_1965,8.48,22.5,42.0,190.88,skin_surface,Active Decay
SAMP_1966,8.86,21.9,78.1,194.07,oral_cavity,Active Decay
SAMP_1967,2.04,23.3,72.1,47.51,soil_interface,Bloat
SAMP_1968,4.5,22.5,88.2,101.2,skin_surface,Bloat
SAMP_1969,4.07,23.5,69.4,95.7,skin_surface,Bloat
SAMP_1970,0.27,20.8,55.2,5.52,skin_surface,Fresh
SAMP_1971,0.24,22.2,59.1,5.44,oral_cavity,Fresh
SAMP_1972,17.82,17.1,48.8,304.72,skin_surface,Active Decay
SAMP_1973,3.19,20.7,76.1,66.02,skin_surface,Bloat
SAMP_1974,7.3,27.6,75.4,201.47,skin_surface,Active Decay
SAMP_1975,3.55,23.3,50.0,82.68,skin_surface,Bloat
SAMP_1976,28.25,21.9,47.9,618.63,soil_interface,Dry Remains
SAMP_1977,3.0,29.6,43.9,88.85,oral_cavity,Bloat
SAMP_1978,5.62,16.6,85.6,93.21,soil_interface,Bloat
SAMP_1979,20.61,17.6,51.7,362.81,oral_cavity,Advanced Decay
SAMP_1980,18.45,28.9,57.2,533.13,skin_surface,Advanced Decay
SAMP_1981,2.06,22.2,54.0,45.71,oral_cavity,Bloat
SAMP_1982,16.23,21.0,60.7,340.78,oral_cavity,Active Decay
SAMP_1983,6.13,17.2,75.7,105.41,oral_cavity,Bloat
SAMP_1984,6.6,23.8,83.5,157.0,oral_cavity,Active Decay
SAMP_1985,1.43,24.2,49.1,34.67,oral_cavity,Fresh
SAMP_1986,0.84,17.6,74.3,14.79,skin_surface,Fresh
SAMP_1987,13.02,21.4,57.6,278.57,oral_cavity,Active Decay
SAMP_1988,6.86,20.7,89.0,142.02,skin_surface,Bloat
SAMP_1989,5.74,23.0,54.9,132.07,oral_cavity,Bloat
SAMP_1990,13.08,17.5,40.4,228.81,oral_cavity,Active Decay
SAMP_1991,14.5,27.0,65.8,391.6,skin_surface,Advanced Decay
SAMP_1992,1.73,25.7,47.5,44.47,oral_cavity,Bloat
SAMP_1993,9.42,20.5,42.2,193.15,oral_cavity,Active Decay
SAMP_1994,1.45,21.1,74.9,30.69,soil_interface,Fresh
SAMP_1995,13.92,21.5,76.6,299.24,oral_cavity,Active Decay
SAMP_1996,10.7,18.9,63.0,202.21,skin_surface,Active Decay
SAMP_1997,30.0,20.2,73.8,606.0,oral_cavity,Dry Remains
SAMP_1998,0.71,20.9,66.9,14.93,soil_interface,Fresh
SAMP_1999,0.59,28.5,71.5,16.74,oral_cavity,Fresh
SAMP_2000,3.32,25.8,69.8,85.54,soil_interface,Bloat
SAMP_2001,3.03,25.7,73.3,77.98,oral_cavity,Bloat
SAMP_2002,2.84,23.5,50.0,66.66,oral_cavity,Bloat
SAMP_2003,23.67,17.5,53.4,414.26,skin_surface,Advanced Decay
SAMP_2004,2.87,21.8,62.0,62.58,skin_surface,Bloat
SAMP_2005,3.17,25.9,62.3,82.2,oral_cavity,Bloat
SAMP_2006,14.25,17.0,78.7,242.18,oral_cavity,Active Decay
SAMP_2007,5.97,24.5,58.4,146.35,skin_surface,Bloat
SAMP_2008,14.99,31.3,48.1,469.28,oral_cavity,Advanced Decay
SAMP_2009,0.68,26.2,52.6,17.71,skin_surface,Fresh
SAMP_2010,6.69,27.7,50.7,185.2,skin_surface,Active Decay
SAMP_2011,0.34,22.9,76.6,7.83,skin_surface,Fresh
SAMP_2012,0.65,25.9,63.5,16.76,oral_cavity,Fresh
SAMP_2013,23.69,19.1,75.4,452.5,skin_surface,Advanced Decay
SAMP_2014,1.5,25.2,60.8,37.79,oral_cavity,Bloat
SAMP_2015,7.6,24.6,84.5,187.01,oral_cavity,Active Decay
SAMP_2016,5.29,23.2,89.2,122.84,skin_surface,Bloat
SAMP_2017,4.27,27.3,73.5,116.49,soil_interface,Bloat
SAMP_2018,23.01,19.8,83.2,455.58,oral_cavity,Advanced Decay
SAMP_2019,0.22,21.3,65.4,4.7,oral_cavity,Fresh
SAMP_2020,10.9,22.4,86.7,244.16,skin_surface,Active Decay
SAMP_2021,30.0,17.9,81.6,537.0,oral_cavity,Advanced Decay
SAMP_2022,8.21,22.9,89.6,188.09,skin_surface,Active Decay
SAMP_2023,27.62,15.1,71.2,417.03,soil_interface,Advanced Decay
SAMP_2024,0.54,26.2,79.0,14.06,soil_interface,Fresh
SAMP_2025,5.43,22.2,67.1,120.47,oral_cavity,Bloat
SAMP_2026,3.01,19.9,53.0,59.96,skin_surface,Bloat
SAMP_2027,13.12,18.7,57.7,245.41,soil_interface,Active Decay
SAMP_2028,30.0,21.1,84.7,633.0,oral_cavity,Dry Remains
SAMP_2029,2.96,24.8,42.8,73.51,skin_surface,Bloat
SAMP_2030,10.62,24.2,69.6,256.96,oral_cavity,Active Decay
SAMP_2031,2.21,19.2,58.6,42.39,oral_cavity,Bloat
SAMP_2032,8.33,18.6,59.3,154.97,soil_interface,Active Decay
SAMP_2033,6.23,24.6,84.2,153.38,skin_surface,Active Decay
SAMP_2034,30.0,19.1,82.7,573.0,oral_cavity,Advanced Decay
SAMP_2035,9.38,22.2,69.9,208.2,soil_interface,Active Decay
SAMP_2036,4.3,22.5,53.6,96.76,skin_surface,Bloat
SAMP_2037,1.21,23.2,63.8,28.11,soil_interface,Fresh
SAMP_2038,1.64,25.4,60.4,41.65,oral_cavity,Bloat
SAMP_2039,2.55,16.9,57.7,43.15,oral_cavity,Bloat
SAMP_2040,2.89,14.4,45.1,41.61,oral_cavity,Bloat
SAMP_2041,19.01,19.7,67.2,374.54,skin_surface,Advanced Decay
SAMP_2042,8.24,29.2,55.1,240.54,oral_cavity,Active Decay
SAMP_2043,7.41,30.1,73.0,223.06,oral_cavity,Active Decay
SAMP_2044,1.22,29.3,56.0,35.72,soil_interface,Bloat
SAMP_2045,19.67,21.2,61.6,417.03,soil_interface,Advanced Decay
SAMP_2046,12.83,14.9,42.6,191.18,skin_surface,Active Decay
SAMP_2047,0.7,12.6,89.6,8.83,soil_interface,Fresh
SAMP_2048,12.3,19.5,65.4,239.94,soil_interface,Active Decay
SAMP_2049,7.84,21.2,41.2,166.26,skin_surface,Active Decay
SAMP_2050,0.85,27.2,67.1,23.19,skin_surface,Fresh
SAMP_2051,6.13,25.5,83.5,156.33,soil_interface,Active Decay
SAMP_2052,6.63,22.9,78.6,151.83,skin_surface,Active Decay
SAMP_2053,1.81,18.4,75.0,33.35,oral_cavity,Fresh
SAMP_2054,29.13,18.2,47.0,530.2,oral_cavity,Advanced Decay
SAMP_2055,18.97,23.0,72.9,436.3,skin_surface,Advanced Decay
SAMP_2056,11.06,24.8,78.3,274.21,soil_interface,Active Decay
SAMP_2057,6.2,23.6,68.6,146.43,skin_surface,Bloat
SAMP_2058,5.31,17.9,84.6,94.98,soil_interface,Bloat
SAMP_2059,10.53,24.6,53.8,258.94,skin_surface,Active Decay
SAMP_2060,7.88,23.7,52.1,186.85,oral_cavity,Active Decay
SAMP_2061,0.64,17.7,83.5,11.38,skin_surface,Fresh
SAMP_2062,7.18,18.9,71.3,135.79,oral_cavity,Bloat
SAMP_2063,16.42,24.8,40.1,407.21,skin_surface,Advanced Decay
SAMP_2064,6.15,21.1,57.7,129.72,soil_interface,Bloat
SAMP_2065,0.53,28.4,82.9,15.15,skin_surface,Fresh
SAMP_2066,15.43,24.0,41.4,370.34,soil_interface,Advanced Decay
SAMP_2067,2.25,20.1,40.2,45.19,oral_cavity,Bloat
SAMP_2068,2.99,22.0,54.1,65.83,skin_surface,Bloat
SAMP_2069,1.8,22.3,85.7,40.13,oral_cavity,Bloat
SAMP_2070,4.01,19.1,85.1,76.55,skin_surface,Bloat
SAMP_2071,14.14,18.3,65.9,258.7,skin_surface,Active Decay
SAMP_2072,7.33,24.8,67.7,181.71,skin_surface,Active Decay
SAMP_2073,2.29,25.4,56.6,58.23,oral_cavity,Bloat
SAMP_2074,21.02,24.4,52.2,512.97,oral_cavity,Advanced Decay
SAMP_2075,21.17,28.1,80.8,594.82,skin_surface,Advanced Decay
SAMP_2076,20.45,19.8,45.3,404.85,skin_surface,Advanced Decay
SAMP_2077,2.73,28.7,64.4,78.31,skin_surface,Bloat
SAMP_2078,6.0,18.4,71.7,110.42,skin_surface,Bloat
SAMP_2079,30.0,17.9,45.2,537.0,soil_interface,Advanced Decay
SAMP_2080,14.78,15.0,66.0,221.77,soil_interface,Active Decay
SAMP_2081,0.28,20.2,68.9,5.56,oral_cavity,Fresh
SAMP_2082,0.67,20.0,77.1,13.49,oral_cavity,Fresh
SAMP_2083,6.23,24.1,51.7,150.26,skin_surface,Active Decay
SAMP_2084,23.99,23.0,54.7,551.84,oral_cavity,Advanced Decay
SAMP_2085,7.74,17.2,68.5,133.08,oral_cavity,Bloat
SAMP_2086,6.89,20.4,89.2,140.51,oral_cavity,Bloat
SAMP_2087,1.11,20.5,50.9,22.85,oral_cavity,Fresh
SAMP_2088,10.69,14.9,89.3,159.34,skin_surface,Active Decay
SAMP_2089,17.27,18.1,75.7,312.51,oral_cavity,Active Decay
SAMP_2090,4.79,18.9,81.3,90.48,oral_cavity,Bloat
SAMP_2091,14.94,27.7,44.5,413.94,soil_interface,Advanced Decay
SAMP_2092,30.0,22.8,55.0,684.0,soil_interface,Dry Remains
SAMP_2093,2.28,24.6,42.9,56.05,soil_interface,Bloat
SAMP_2094,7.41,16.0,58.6,118.55,oral_cavity,Bloat
SAMP_2095,3.38,26.8,89.1,90.71,oral_cavity,Bloat
SAMP_2096,15.74,27.2,45.3,428.22,oral_cavity,Advanced Decay
SAMP_2097,8.62,14.0,68.1,120.65,oral_cavity,Bloat
SAMP_2098,10.07,19.2,40.3,193.29,oral_cavity,Active Decay
SAMP_2099,15.99,24.0,75.6,383.78,soil_interface,Advanced Decay
SAMP_2100,5.04,24.6,49.9,124.02,soil_interface,Bloat
SAMP_2101,24.66,19.3,46.5,475.97,soil_interface,Advanced Decay
SAMP_2102,7.61,20.8,56.9,158.39,skin_surface,Active Decay
SAMP_2103,1.72,19.6,78.6,33.7,skin_surface,Fresh
SAMP_2104,11.9,22.4,45.3,266.65,skin_surface,Active Decay
SAMP_2105,15.76,26.8,51.5,422.45,soil_interface,Advanced Decay
SAMP_2106,3.81,18.9,40.4,71.99,skin_surface,Bloat
SAMP_2107,19.46,26.0,88.4,506.0,oral_cavity,Advanced Decay
SAMP_2108,23.66,18.9,69.6,447.17,oral_cavity,Advanced Decay
SAMP_2109,3.24,18.6,76.0,60.3,skin_surface,Bloat
SAMP_2110,30.0,25.3,72.6,759.0,oral_cavity,Dry Remains
SAMP_2111,1.52,25.7,47.2,38.97,soil_interface,Bloat
SAMP_2112,2.26,25.4,69.7,57.32,skin_surface,Bloat
SAMP_2113,2.04,16.7,46.6,34.0,skin_surface,Fresh
SAMP_2114,22.44,20.1,60.1,451.09,oral_cavity,Advanced Decay
SAMP_2115,10.62,25.3,68.4,268.73,skin_surface,Active Decay
SAMP_2116,1.65,22.2,67.9,36.63,skin_surface,Bloat
SAMP_2117,5.8,17.7,46.0,102.73,skin_surface,Bloat
SAMP_2118,9.55,23.8,41.7,227.36,oral_cavity,Active Decay
SAMP_2119,0.87,19.1,79.9,16.65,soil_interface,Fresh
SAMP_2120,21.41,29.2,76.3,625.06,skin_surface,Dry Remains
SAMP_2121,16.28,28.2,44.1,458.99,skin_surface,Advanced Decay
SAMP_2122,7.04,24.4,46.4,171.68,soil_interface,Active Decay
SAMP_2123,30.0,27.4,84.6,822.0,soil_interface,Dry Remains
SAMP_2124,5.41,22.3,78.5,120.61,oral_cavity,Bloat
SAMP_2125,30.0,25.1,89.8,753.0,soil_interface,Dry Remains
SAMP_2126,11.02,27.9,52.7,307.56,oral_cavity,Active Decay
SAMP_2127,10.07,23.0,64.4,231.6,skin_surface,Active Decay
SAMP_2128,1.81,21.0,51.8,38.11,oral_cavity,Bloat
SAMP_2129,21.36,15.2,71.1,324.74,skin_surface,Active Decay
SAMP_2130,5.58,21.7,45.8,121.03,skin_surface,Bloat
SAMP_2131,1.77,25.3,46.4,44.78,skin_surface,Bloat
SAMP_2132,0.13,25.8,43.6,3.27,skin_surface,Fresh
SAMP_2133,8.2,24.0,74.7,196.9,skin_surface,Active Decay
SAMP_2134,7.5,19.8,64.7,148.4,oral_cavity,Bloat
SAMP_2135,12.71,14.1,70.9,179.16,soil_interface,Active Decay
SAMP_2136,22.1,20.0,84.0,441.92,skin_surface,Advanced Decay
SAMP_2137,0.83,20.8,77.0,17.21,skin_surface,Fresh
SAMP_2138,13.15,20.7,63.1,272.18,soil_interface,Active Decay
SAMP_2139,2.08,24.5,89.2,50.85,oral_cavity,Bloat
SAMP_2140,19.53,29.9,62.8,584.0,skin_surface,Advanced Decay
SAMP_2141,17.1,22.5,45.6,384.66,skin_surface,Advanced Decay
SAMP_2142,7.78,21.1,89.6,164.21,oral_cavity,Active Decay
SAMP_2143,12.39,21.0,41.1,260.13,oral_cavity,Active Decay
SAMP_2144,3.77,22.5,67.5,84.91,soil_interface,Bloat
SAMP_2145,6.37,18.7,55.5,119.13,oral_cavity,Bloat
SAMP_2146,17.24,22.5,65.2,387.89,skin_surface,Advanced Decay
SAMP_2147,6.15,23.8,67.9,146.33,skin_surface,Bloat
SAMP_2148,4.43,22.8,52.0,100.97,skin_surface,Bloat
SAMP_2149,6.82,23.8,67.8,162.23,skin_surface,Active Decay
SAMP_2150,17.62,23.7,77.8,417.53,soil_interface,Advanced Decay
SAMP_2151,4.08,14.9,53.3,60.83,oral_cavity,Bloat
SAMP_2152,1.91,24.5,59.2,46.76,skin_surface,Bloat
SAMP_2153,12.45,19.3,53.4,240.25,skin_surface,Active Decay
SAMP_2154,17.49,17.6,81.0,307.75,oral_cavity,Active Decay
SAMP_2155,1.06,17.6,76.2,18.67,soil_interface,Fresh
SAMP_2156,2.74,23.7,83.6,65.0,soil_interface,Bloat
SAMP_2157,1.53,21.1,48.5,32.31,oral_cavity,Fresh
SAMP_2158,4.28,15.3,43.7,65.43,skin_surface,Bloat
SAMP_2159,5.98,23.9,46.0,143.04,skin_surface,Bloat
SAMP_2160,13.82,16.2,48.1,223.82,skin_surface,Active Decay
SAMP_2161,10.53,22.6,66.7,238.0,soil_interface,Active Decay
SAMP_2162,9.7,23.0,88.5,223.11,skin_surface,Active Decay
SAMP_2163,4.34,25.5,57.9,110.78,skin_surface,Bloat
SAMP_2164,18.42,29.1,87.9,535.93,oral_cavity,Advanced Decay
SAMP_2165,6.37,16.5,41.9,105.16,skin_surface,Bloat
SAMP_2166,30.0,21.8,86.3,654.0,skin_surface,Dry Remains
SAMP_2167,10.06,20.9,49.1,210.15,skin_surface,Active Decay
SAMP_2168,1.35,23.7,85.6,31.99,skin_surface,Fresh
SAMP_2169,11.28,22.9,42.8,258.21,oral_cavity,Active Decay
SAMP_2170,3.93,20.6,87.4,81.0,oral_cavity,Bloat
SAMP_2171,11.59,20.2,50.0,234.2,skin_surface,Active Decay
SAMP_2172,0.72,17.5,55.1,12.63,skin_surface,Fresh
SAMP_2173,1.92,26.0,64.5,49.98,skin_surface,Bloat
SAMP_2174,19.36,23.8,59.0,460.8,skin_surface,Advanced Decay
SAMP_2175,2.58,25.7,73.4,66.23,oral_cavity,Bloat
SAMP_2176,18.14,20.8,88.7,377.37,oral_cavity,Advanced Decay
SAMP_2177,3.27,19.4,70.3,63.53,oral_cavity,Bloat
SAMP_2178,10.3,17.7,76.1,182.25,skin_surface,Active Decay
SAMP_2179,11.85,23.4,44.4,277.21,oral_cavity,Active Decay
SAMP_2180,7.19,17.8,71.4,127.94,skin_surface,Bloat
SAMP_2181,3.64,29.4,62.7,107.1,skin_surface,Bloat
SAMP_2182,2.39,16.8,84.3,40.16,soil_interface,Bloat
SAMP_2183,0.34,23.1,59.4,7.8,soil_interface,Fresh
SAMP_2184,3.62,28.3,74.0,102.54,soil_interface,Bloat
SAMP_2185,10.59,24.4,51.4,258.37,skin_surface,Active Decay
SAMP_2186,27.86,22.7,53.0,632.32,skin_surface,Dry Remains
SAMP_2187,20.5,18.1,58.8,370.96,skin_surface,Advanced Decay
SAMP_2188,14.53,16.5,55.2,239.7,soil_interface,Active Decay
SAMP_2189,15.53,25.1,52.7,389.87,soil_interface,Advanced Decay
SAMP_2190,10.94,28.0,42.5,306.2,skin_surface,Active Decay
SAMP_2191,3.01,20.2,81.8,60.9,skin_surface,Bloat
SAMP_2192,23.77,17.4,43.2,413.64,skin_surface,Advanced Decay
SAMP_2193,11.11,12.2,84.4,135.53,skin_surface,Bloat
SAMP_2194,8.22,18.1,46.3,148.78,skin_surface,Bloat
SAMP_2195,1.18,21.5,43.3,25.29,soil_interface,Fresh
SAMP_2196,5.92,28.4,68.2,168.27,skin_surface,Active Decay
SAMP_2197,6.17,24.7,65.1,152.36,oral_cavity,Active Decay
